title,num_peaks,search_mean,search_volume,budget,genres,original_language,production_companies,production_countries,release_date,runtime,weekend_rev,weekend_rev_mean,num_theaters,success,day,month,holiday,year,log_budget,log_weekend_rev,log_weekend_rev_mean,views,likes,dislikes,dt_main,dt_trailers,dt_trailers_cat,views_proxy,like_score,like_score_proxy,log_views,log_like_score,log_search_mean,log_search_volume,log_views_proxy,log_like_score_proxy
Mortdecai,2,8.49056603773585,450,60000000,"['Comedy', 'Adventure']",en,"['Lionsgate', 'Mad Chance', 'OddLot Entertainment', 'Huayi Brothers Media']",['United States of America'],2015-01-21,106.0,4200586,1586,2649.0,0.07000976666666668,Wed,Jan,Yes,2015,7.778151250383644,6.623309880591682,3.2003031829815844,2228830.0,4635.0,260.0,164,-91,neg,286689.0,2110444.7497446374,271461.39223697654,6.348076944712862,6.324373987054222,0.9289366441745547,2.6532125137753435,5.457411029776101,12.51157520653908
Movie 43,1,4.269230769230769,222,6000000,['Comedy'],en,"['Greenestreet Films', 'Relativity Media', 'Virgin Produced', 'Wessler Entertainment', 'Witness Protection Films']",['United States of America'],2013-01-01,90.0,4805878,2376,2023.0,0.8009796666666666,Tue,Jan,Yes,2013,6.778151250383644,6.6817727417905415,3.3758464363091565,1548013.0,2637.0,402.0,93,0,zero,73677.0,1343241.2902270483,63930.98025666337,6.189774603507441,6.128154033220933,0.6303496308158395,2.346352974450639,4.8673319338287095,11.06555934692436
Mud,4,26.471698113207548,1403,10000000,['Drama'],en,"['FilmNation Entertainment', 'Everest Entertainment']",['United States of America'],2013-05-01,130.0,2215891,6104,363.0,0.2215891,Wed,May,Yes,2013,7.0,6.345548393573183,3.7856145249468236,506629.0,534.0,33.0,108,231,pos,82571.0,477142.6560846561,77765.28042328042,5.704690045658843,5.678648243794493,1.4227818014275708,3.1470576710283598,4.916827544276814,11.261450343506755
My All American,2,7.211538461538462,375,20000000,['Drama'],en,"['Paul Schiff Productions', 'Anthem Productions']",['United States of America'],2015-11-13,118.0,1365000,872,1565.0,0.06825,Fri,Nov,Yes,2015,7.301029995663981,6.135132651376775,2.9405164849325667,2506228.0,418.0,39.0,75,84,pos,409128.0,2292348.5864332602,374213.35667396063,6.399020577686737,6.360280659391922,0.8580279240929196,2.574031267727719,5.6118592028652055,12.832581386129423
My Big Fat Greek Wedding 2,1,3.6153846153846154,188,18000000,"['Romance', 'Comedy', 'Family']",en,"['Universal Pictures', 'Playtone', 'HBO Films', 'Gold Circle Films']","['Canada', 'United States of America']",2016-03-23,94.0,17861950,5701,3133.0,0.9923305555555556,Wed,Mar,No,2016,7.255272505103306,7.251928869334786,3.755951041004132,1616976.5,1855.25,105.0,136,0,zero,268181.0,1530363.806466012,253815.9929855886,6.208703708221499,6.184794685954181,0.5581545056288807,2.27415784926368,5.428428005851701,12.444364846404731
My Name Is Khan,2,7.769230769230769,404,12000000,"['Drama', 'Romance']",hi,"['Fox Searchlight Pictures', 'Red Chillies Entertainment', 'Foxstar']","['India', 'United States of America']",2010-02-12,145.0,1944027,16200,120.0,0.16200225,Fri,Feb,Yes,2010,7.079181246047625,6.288702292416173,4.209515014542632,2944574.0,15227.0,489.0,61,105,pos,158650.0,2852954.2057775515,153713.63896665818,6.469022473034302,6.455294800630883,0.8903780214758058,2.606381365110605,5.200440076436431,11.942846663173723
My Old Lady,1,1.9230769230769231,100,5000000,"['Romance', 'Comedy', 'Drama']",en,"['BBC Films', 'Cohen Media Group', 'Deux Chevaux Films']","['France', 'United Kingdom', 'United States of America']",2014-09-09,107.0,124680,11335,11.0,0.024936,Tue,Sep,Yes,2014,6.698970004336019,5.095796793604802,4.054421524462536,555100.0,823.0,66.0,51,0,zero,21844.0,513888.9763779527,20222.285714285714,5.744371227331861,5.710869301573917,0.28399665636520083,2.0,4.339332167863506,9.914540528435209
My Soul to Take,2,5.3076923076923075,276,25000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",en,"['Relativity Media', 'Rogue']",['United States of America'],2010-10-08,107.0,6842220,2660,2572.0,0.2736888,Fri,Oct,Yes,2010,7.397940008672037,6.835197034077335,3.4248816366310666,249441.0,375.0,29.0,54,168,pos,19102.0,231535.5816831683,17730.81683168317,5.396967838919219,5.364617741536333,0.7249057384304185,2.4409090820652177,4.281078840728938,9.783059468603943
Nebraska,4,37.13461538461539,1931,12000000,"['Drama', 'Adventure']",en,"['Paramount Vantage', 'Bona Fide Productions']",['United States of America'],2013-09-21,115.0,140401,35100,4.0,0.011700083333333331,Sat,Sep,Yes,2013,7.079181246047625,5.147370201048312,4.545307116465824,1131404.0,1314.0,94.0,118,77,pos,123047.0,1055869.9261363635,114832.21448863637,6.053617709824982,6.02361042024265,1.5697789301445955,3.285782273779395,5.090071029665572,11.651227337515367
Need for Speed,3,16.26923076923077,846,66000000,"['Action', 'Crime', 'Drama', 'Thriller']",en,"['DreamWorks SKG', 'Reliance Entertainment', 'Bandito Brothers', 'Touchstone Pictures', 'Electronic Arts', 'Revolution Sun Studios']","['Philippines', 'United States of America', 'United Kingdom', 'France']",2014-03-13,130.0,17844939,5729,3115.0,0.2703778636363636,Thu,Mar,No,2014,7.819543935541867,7.2515150677296925,3.7580788222496126,2438194.5,8846.666666666666,357.16666666666674,172,-133,neg,262598.0,2343577.206236532,252407.54468246925,6.387068347265732,6.36987926538351,1.2113670194042243,2.9273703630390235,5.4192914140905835,12.43880030097134
Neighbors,2,16.96153846153846,882,18000000,['Comedy'],en,"['Universal Pictures', 'Point Grey Pictures', 'Good Universe']",['United States of America'],2014-05-08,96.0,6481386,4672,1387.0,0.360077,Thu,May,Yes,2014,7.255272505103306,6.811667886702043,3.669502834104343,1441974.0,2364.0,122.0,249,-105,neg,221911.0,1371209.3869670152,211020.757843926,6.158957429760437,6.137103777664028,1.2294652414970206,2.94546858513182,5.346178830492019,12.259711786026598
Nerve,1,9.716981132075471,515,19000000,"['Mystery', 'Adventure', 'Crime']",en,"['Lionsgate', 'Allison Shearmur Productions', 'Keep Your Head']",['United States of America'],2016-07-27,96.0,9445456,3722,2538.0,0.4971292631578947,Wed,Jul,No,2016,7.278753600952829,6.975222929277789,3.570776368794748,2255113.333333333,6118.166666666668,333.8333333333333,80,0,zero,282773.0,2138431.3740786663,268142.0246176896,6.353168372734802,6.330095317563522,0.9875313594404019,2.711807229041191,5.451437939386503,12.499272061726321
Never Let Me Go,1,10.0,530,15000000,"['Drama', 'Romance', 'Science Fiction']",en,"['Fox Searchlight Pictures', 'DNA Films', 'Film4']","['United Kingdom', 'United States of America']",2010-09-15,104.0,111734,27934,4.0,0.0074489333333333345,Wed,Sep,Yes,2010,7.176091259055681,5.048185346486704,4.446133128810364,14010447.0,37492.0,972.0,94,0,zero,471361.0,13656397.642574875,459449.5271422629,7.146451991569611,7.135336153937213,1.0,2.724275869600789,5.673353646526295,13.037784371746355
No Escape,2,12.90566037735849,684,5000000,"['Action', 'Thriller']",en,"['Bold Films', 'Living Films', 'Brothers Dowdle Productions']",['United States of America'],2015-08-26,103.0,4588736,2602,1764.0,0.9177472,Wed,Aug,No,2015,6.698970004336019,6.661693072503702,3.415307292225568,6133862.0,9049.0,799.0,59,119,pos,1018496.0,5636201.994110479,935862.1348497156,6.787734000972733,6.75098654926265,1.1107802321193272,2.835056101720116,6.007959327708948,13.749223452783996
No Good Deed,1,10.09433962264151,535,13200000,"['Crime', 'Thriller']",en,['Will Packer Productions'],['United States of America'],2014-09-10,83.0,127000,315,403.0,0.00962121212121212,Wed,Sep,Yes,2014,7.12057393120585,5.103803720955957,2.4983105537896004,1599620.5,2977.5,187.0,87,0,zero,104558.0,1505094.023937431,98379.34744825406,6.204016961215316,6.1775636313595665,1.0040779124204393,2.7283537820212285,5.019357267406545,11.496586177355733
Noah,1,8.326923076923077,433,125000000,"['Drama', 'Adventure']",en,"['Paramount Pictures', 'Regency Enterprises', 'Protozoa Pictures', 'Disruption Entertainment']",['United States of America'],2014-03-20,139.0,43720472,12257,3567.0,0.349763776,Thu,Mar,No,2014,8.096910013008056,7.6406848418844575,4.088384186097703,911468.5,3241.0,272.75,130,0,zero,76545.0,840717.0141586624,70603.29989327642,5.959741664200464,5.924649836617176,0.9204845527185662,2.6364878963533656,4.883916827387913,11.164832163086988
Nocturnal Animals,1,8.660377358490566,459,22500000,"['Drama', 'Thriller']",en,"['Universal Pictures', 'Artina Films', 'Fade to Black Productions', 'Focus Features']",['United States of America'],2016-11-04,116.0,492648,13315,37.0,0.02189546666666666,Fri,Nov,Yes,2016,7.352182518111363,5.692536724026737,4.12434117077496,3684255.5,5594.0,819.5,68,0,zero,476292.0,3213491.1151477355,415432.67295548454,6.566349740523853,6.506977103484743,0.9375368159364722,2.661812685537261,5.677873286980763,12.937075841533007
Now You See Me,2,13.90566037735849,737,75000000,"['Thriller', 'Crime']",en,"['Summit Entertainment', 'K/O Paper Products', 'SOIXAN7E QUIN5E', 'See Me Louisiana']","['United States of America', 'France']",2013-05-29,115.0,29350389,10034,2925.0,0.39133852,Wed,May,Yes,2013,7.8750612633917,7.467613861612046,4.001474096691733,413598.0,28.0,2.0,192,-140,neg,41685.0,386024.8,38906.0,5.61657843001078,5.586615206633336,1.1431916182582624,2.8674674878590514,4.6199798058330535,10.568903759357763
Now You See Me 2,2,15.79245283018868,837,90000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",en,"['Summit Entertainment', 'Lionsgate', 'K/O Paper Products', 'TIK Films']","['Canada', 'China', 'United Kingdom', 'United States of America']",2016-06-02,129.0,22383146,6925,3232.0,0.24870162222222225,Thu,Jun,No,2016,7.954242509439325,7.3499211275193215,3.840419777736486,7962254.666666668,39890.0,884.0,200,-119,neg,1958734.0,7789629.142427365,1916267.701476431,6.901036064049298,6.891516781776376,1.1984495883924708,2.92272545799326,6.291975461938629,14.46588994668658
Oblivion,1,5.018867924528302,266,120000000,"['Action', 'Science Fiction', 'Adventure', 'Mystery']",en,"['Universal Pictures', 'Chernin Entertainment', 'Relativity Media', 'Monolith Pictures (III)', 'Radical Studios']",['United States of America'],2013-04-10,124.0,37054485,9795,3783.0,0.308787375,Wed,Apr,No,2013,8.079181246047625,7.568840781623499,3.991004440330755,2426686.666666666,5417.666666666667,284.0,122,0,zero,157142.0,2305813.4108935003,149314.7574393452,6.385013703928751,6.362824160765291,0.700605767030278,2.424881636631067,5.196292276258515,11.913811822844426
Oculus,4,11.634615384615385,605,5000000,['Horror'],en,"['Intrepid Pictures', 'Blumhouse Productions', 'Relativity Media', 'WWE Studios', 'MICA Entertainment']",['United States of America'],2013-09-08,104.0,12005402,4534,2648.0,2.4010804,Sun,Sep,Yes,2013,6.698970004336019,7.079376706955202,3.656481515790498,214935.72727272726,85.9090909090909,6.7272727272727275,42,238,pos,31825.0,199327.04835400122,29513.861629048082,5.332308611246473,5.299566235749309,1.0657520310176698,2.781755374652469,4.502768412325693,10.292615317696624
Office Christmas Party,1,5.584905660377358,296,45000000,['Comedy'],en,"['Paramount Pictures', 'DreamWorks SKG', 'DreamWorks Pictures', 'Bluegrass Films']",['United States of America'],2016-11-25,105.0,16890204,5262,3210.0,0.3753378666666667,Fri,Nov,Yes,2016,7.653212513775344,7.2276348950144245,3.7211508437496836,1267697.2,701.2,116.0,124,0,zero,280204.0,1087749.9714145863,240429.57023984336,6.10301553109041,6.036529080551757,0.7470158414581495,2.4712917110589387,5.447474330683975,12.390182478404249
Officer Down,3,11.096153846153847,577,12000000,"['Crime', 'Drama']",en,['Jeff Most Productions'],['United States of America'],2013-01-22,98.0,1061,1061,1.0,8.841666666666667e-05,Tue,Jan,Yes,2013,7.079181246047625,3.0257153839013418,3.0257153839013418,1214405.0,510.0,290.0,275,-133,neg,157901.0,774183.1875,100661.8875,6.084363546650828,5.888843735756821,1.0451724695209323,2.7611758131557314,5.198384880439622,11.519522531396353
Oldboy,1,5.471698113207547,290,30000000,"['Drama', 'Thriller', 'Mystery', 'Action']",en,"['Vertigo Entertainment', '40 Acres & A Mule Filmworks', 'Good Universe', 'OB Productions']",['United States of America'],2013-11-14,104.0,68957,13791,5.0,0.0022985666666666665,Thu,Nov,Yes,2013,7.477121254719663,4.838578359084253,4.139595758469971,8834217.0,10431.0,2178.0,130,0,zero,686050.0,7308249.466809422,567546.0028551035,6.94616806288084,6.863813363558662,0.738122128298167,2.462397997898956,5.836355768669989,13.249077087352067
Olympus Has Fallen,1,6.0576923076923075,315,70000000,"['Action', 'Thriller']",en,"['Nu Image Films', 'Millennium Films']",['United States of America'],2013-03-20,120.0,30373794,9804,3098.0,0.4339113428571428,Wed,Mar,No,2013,7.845098040014258,7.482499043164622,3.99140330258004,7917475.0,14058.0,1629.0,59,0,zero,253600.0,7095293.14400459,227265.17498565692,6.898586700729875,6.850970343161163,0.7823072101548013,2.4983105537896004,5.404149249209695,12.333872786424818
On the Road,1,7.339622641509434,389,25000000,"['Adventure', 'Drama']",en,"['American Zoetrope', 'France 2 Cinéma', 'VideoFilmes', 'Vanguard Films', 'Canal+', 'SPAD Films', 'MK2 Productions', 'Film4', 'Ciné+', 'France Télévisions', 'Nomadic Pictures', 'Kramer & Sigman Films', 'Jerry Leider Company']","['Brazil', 'France', 'United Kingdom', 'United States of America']",2012-05-22,137.0,39550,9888,4.0,0.001582,Tue,May,Yes,2012,7.397940008672037,4.597146487833696,3.995108457744741,299375.0,646.0,32.0,72,0,zero,9993.0,285245.2064896755,9521.353982300885,5.476215530758639,5.455218354886659,0.8656737317249188,2.5899496013257077,3.999695887410839,9.161292342703996
One Day,4,26.057692307692307,1355,15000000,"['Drama', 'Romance']",en,"['Film 4', 'Color Force']","['United Kingdom', 'United States of America']",2011-03-02,107.0,5079566,2955,1719.0,0.33863773333333336,Wed,Mar,No,2011,7.176091259055681,6.705826607587664,3.4705574852172743,6429353.0,23277.0,481.0,227,-105,neg,528983.0,6299185.528285209,518273.30966411316,6.808167271109671,6.799284399701505,1.4159359515756254,3.1319392952104246,5.723441715277482,13.158258006930774
One for the Money,3,19.0,1007,40000000,"['Action', 'Comedy', 'Crime']",en,"['Lakeshore Entertainment', 'Sidney Kimmel Entertainment']",['United States of America'],2012-01-26,91.0,11515790,4207,2737.0,0.28789475,Thu,Jan,Yes,2012,7.602059991327962,7.061293736557489,3.623972512016997,285879.0,37.0,8.0,123,98,pos,26075.0,235056.06666666668,21439.444444444445,5.456182254276893,5.371171464568544,1.2787536009528289,3.003029470553618,4.416224317098568,9.972987702742877
Only God Forgives,2,8.538461538461538,444,4800000,"['Drama', 'Thriller', 'Crime']",en,"['Gaumont', 'Wild Bunch', 'Bold Films', 'Film i Väst', 'A Grand Elephant']","['France', 'Denmark', 'Sweden', 'Thailand', 'United States of America']",2013-05-30,90.0,313958,4025,78.0,0.06540791666666666,Thu,May,Yes,2013,6.6812412373755885,5.496871553843132,3.604765884703888,1527202.0,3660.0,362.0,60,133,pos,154724.0,1389746.2257583293,140798.070611636,6.183896484131285,6.142935503264973,0.9313796264798206,2.6473829701146196,5.1895576844759495,11.855082019569833
Only Lovers Left Alive,3,15.5,806,7000000,"['Drama', 'Romance']",en,"['Pandora Film', 'Neue Road Movies', 'ARD/Degeto Film GmbH', 'Recorded Picture Company (RPC)', 'Snow Wolf Produktion', 'Lago Film', 'Faliro House Productions']","['United States of America', 'United Kingdom', 'Germany', 'France', 'Cyprus']",2013-12-12,123.0,87989,21997,4.0,0.012569857142857143,Thu,Dec,Yes,2013,6.845098040014258,4.9444283819467225,4.342363454809172,2110976.0,5368.0,199.0,214,-119,neg,261127.0,2035516.2866894198,251792.65960122147,6.324483295777189,6.308674581631187,1.1903316981702914,2.906335041805091,5.416851779309619,12.43636124846461
Open Road,5,21.76923076923077,1132,3000000,"['Action', 'Drama', 'Thriller']",en,"['Society Entertainment', 'BB Film Productions', 'Marcio Garcia Producoes']","['Brazil', 'United States of America']",2013-04-12,85.0,13323,952,14.0,0.004441,Fri,Apr,No,2013,6.477121254719663,4.124602027893339,2.9786369483844743,2968.0,8.0,2.0,166,84,pos,369.0,2374.4,295.2,3.4724638966069894,3.375553883598933,1.3378430832174535,3.0538464268522527,2.56702636615906,5.687653092726317
Ouija,1,11.846153846153847,616,5000000,['Horror'],en,"['Universal Pictures', 'Dentsu Inc.', 'Platinum Dunes', 'Media Rights Capital', 'Blumhouse Productions', 'Fuji Television Network', 'Hasbro Studios', '5150 Action', 'White Noise Factory']","['Japan', 'United States of America']",2014-10-24,89.0,19875995,6955,2858.0,3.975199,Fri,Oct,Yes,2014,6.698970004336019,7.298328878822505,3.8422971343280654,3978702.0,4577.0,496.0,96,0,zero,294719.0,3589694.27439385,265903.58032722253,6.59974141222953,6.555057462339426,1.0735773685296264,2.7895807121644256,5.469408134930915,12.490889042079242
Our Brand Is Crisis,3,5.653846153846154,294,28000000,"['Comedy', 'Drama']",en,"['Participant Media', 'Smokehouse Pictures']",['United States of America'],2015-09-11,108.0,7970,7970,1.0,0.00028464285714285717,Fri,Sep,Yes,2015,7.447158031342219,3.901458321396112,3.901458321396112,4347318.0,4039.0,709.0,89,0,zero,400115.0,3698150.253159225,340367.4147009267,6.638221409363601,6.567984552251036,0.7523439867773581,2.4683473304121573,5.602184833046373,12.737780944603768
Our Family Wedding,2,7.8076923076923075,406,14000000,['Comedy'],en,"['Fox Searchlight Pictures', 'Dune Entertainment', 'Sneak Preview Entertainment', 'Pointe Studios']",['United States of America'],2010-03-12,103.0,7629862,4754,1605.0,0.5449901428571429,Fri,Mar,No,2010,7.146128035678237,6.882516683016415,3.677059177392161,1920508.0,2815.0,166.0,47,0,zero,30765.0,1813562.5696075142,29051.819859107683,6.283416120586652,6.258532543741386,0.892522689942395,2.6085260335771943,4.488056919424047,10.27683640607031
Out of the Furnace,2,11.365384615384615,591,22000000,"['Thriller', 'Drama', 'Crime']",en,"['Appian Way', 'Scott Free Productions', 'Relativity Media', 'Energy Entertainment', 'Red Granite Pictures']",['United States of America'],2013-12-06,116.0,5220288,2485,2101.0,0.23728581818181815,Fri,Dec,Yes,2013,7.342422680822207,6.717694463416156,3.395326393069351,2404643.0,4823.0,196.5,152,-91,neg,218343.0,2310507.657934057,209795.4555234585,6.3810506089266745,6.363707412280386,1.0555841372464563,2.7715874808812555,5.339139273151774,12.25388831371573
